WeatherID,CityID,Date,Temperature_C,FeelsLike_C,Humidity_pct,WindSpeed_kmh,Pressure_mb,Visibility_km,CloudCover_pct,Precipitation_mm,UVIndex,Condition
2807,8,2026-03-23,31.2,30.0,48,14.8,1005.0,5.0,45,0,11,Partly Cloudy
2808,8,2026-03-24,29.4,28.2,69,10.7,1017.0,6.4,59,0,10,Sunny
2809,8,2026-03-25,28.5,31.2,25,15.8,1017.3,9.3,54,0,9,Foggy
2810,8,2026-03-26,31.5,30.9,62,6.7,1012.6,7.1,49,0,7,Sunny
2811,8,2026-03-27,28.7,31.3,41,8.2,1008.2,11.6,46,0,6,Cloudy
2812,8,2026-03-28,29.0,29.8,48,17.5,1007.4,10.7,70,1.4,6,Heavy Rain
2813,8,2026-03-29,27.2,27.7,41,4.3,1011.2,7.1,44,0.6,8,Cloudy
2814,8,2026-03-30,31.2,29.9,61,6.0,1017.2,8.6,44,3.3,10,Clear
2815,8,2026-03-31,28.5,28.5,15,13.8,1015.5,6.0,65,6.7,7,Sunny
2816,8,2026-04-01,34.3,34.1,52,7.6,1009.0,12.7,41,0,11,Heavy Rain
2817,8,2026-04-02,30.9,32.4,64,11.1,1010.9,9.5,0,5.6,7,Partly Cloudy
2818,8,2026-04-03,34.1,34.6,45,13.6,1009.0,10.4,70,0,4,Sunny
2819,8,2026-04-04,34.6,33.4,47,17.2,1005.5,8.3,22,2.6,6,Sunny
2820,8,2026-04-05,30.9,29.7,24,14.2,1010.6,11.9,30,9.5,7,Sunny
2821,8,2026-04-06,31.0,32.3,29,18.1,1012.9,9.1,33,4.5,4,Foggy
2822,8,2026-04-07,31.6,33.5,49,12.9,1013.2,10.5,44,6.0,6,Foggy
2823,8,2026-04-08,34.5,35.4,32,6.0,1004.2,4.9,36,4.3,6,Thunderstorm
2824,8,2026-04-09,35.4,37.6,37,11.8,1021.1,7.6,65,0,5,Light Rain
2825,8,2026-04-10,33.8,33.1,42,17.0,1018.9,11.8,50,5.3,10,Thunderstorm
2826,8,2026-04-11,31.0,34.0,35,14.1,1017.1,9.7,11,1.3,9,Partly Cloudy
2827,8,2026-04-12,34.3,36.5,48,4.5,1004.0,10.0,43,0,7,Cloudy
2828,8,2026-04-13,32.2,34.5,44,14.0,1004.8,8.4,41,0,8,Light Rain
2829,8,2026-04-14,33.1,32.0,42,18.8,1006.9,8.8,55,0,6,Sunny
2830,8,2026-04-15,32.3,32.1,52,8.9,1017.8,6.6,32,2.9,9,Sunny
2831,8,2026-04-16,31.2,31.9,39,10.8,1017.8,11.6,81,3.8,5,Sunny
2832,8,2026-04-17,33.2,33.8,62,6.7,1014.3,1.3,18,0,8,Sunny
2833,8,2026-04-18,31.7,34.3,30,15.1,1013.8,13.5,8,3.1,5,Thunderstorm
2834,8,2026-04-19,30.5,32.8,26,14.1,1008.8,10.2,30,0,11,Partly Cloudy
2835,8,2026-04-20,35.2,33.7,52,8.6,1016.1,4.9,0,0,3,Thunderstorm
2836,8,2026-04-21,34.1,33.3,48,19.8,1015.0,7.7,100,0.2,10,Sunny
2837,8,2026-04-22,32.0,30.5,50,15.4,1008.3,9.3,35,0,5,Thunderstorm
2838,8,2026-04-23,30.9,31.5,15,6.3,1012.8,4.6,35,0,8,Heavy Rain
2839,8,2026-04-24,31.4,32.1,60,10.1,1017.3,7.5,20,0,5,Partly Cloudy
2840,8,2026-04-25,32.0,32.1,41,11.7,1017.6,8.7,54,0,8,Cloudy
2841,8,2026-04-26,35.5,37.6,25,8.3,1015.5,16.9,78,0,9,Light Rain
2842,8,2026-04-27,32.2,35.7,41,18.6,1010.4,9.0,98,0,7,Sunny
2843,8,2026-04-28,31.9,35.3,42,16.1,1006.0,7.4,51,0,10,Clear
2844,8,2026-04-29,32.5,35.0,66,13.7,1013.4,13.4,21,13.7,9,Partly Cloudy
2845,8,2026-04-30,33.8,34.0,45,13.2,1009.2,10.7,35,2.7,9,Sunny
2846,8,2026-05-01,33.7,33.3,61,5.0,1014.3,11.0,0,0,3,Sunny
2847,8,2026-05-02,34.6,36.3,41,17.4,1015.4,7.2,74,0,9,Sunny
2848,8,2026-05-03,36.0,37.0,58,15.7,1004.7,4.8,48,6.3,8,Sunny
2849,8,2026-05-04,36.0,36.0,32,7.8,1005.2,8.8,32,4.7,7,Foggy
2850,8,2026-05-05,33.3,36.1,40,10.7,1007.6,12.8,90,6.8,6,Cloudy
2851,8,2026-05-06,34.7,33.4,70,7.7,1006.5,7.4,75,0,7,Partly Cloudy
2852,8,2026-05-07,33.3,35.3,36,8.0,1010.0,10.7,30,2.8,7,Sunny
2853,8,2026-05-08,35.9,38.5,16,9.5,1000.7,10.1,45,0,7,Sunny
2854,8,2026-05-09,34.7,35.1,15,8.2,1012.9,10.3,0,0.5,4,Sunny
2855,8,2026-05-10,37.2,39.2,47,8.8,1015.1,11.2,41,1.5,7,Clear
2856,8,2026-05-11,34.9,36.2,47,14.6,1005.4,12.6,65,0,9,Sunny
2857,8,2026-05-12,33.6,35.3,28,20.3,1011.6,2.8,37,0,6,Sunny
2858,8,2026-05-13,35.8,38.6,58,15.3,1005.7,6.4,11,5.5,8,Partly Cloudy
2859,8,2026-05-14,34.3,35.7,52,23.7,1011.7,7.3,14,0,8,Foggy
2860,8,2026-05-15,34.7,37.8,57,10.9,1014.3,8.9,87,5.8,7,Partly Cloudy
2861,8,2026-05-16,37.0,38.1,42,4.3,1012.3,12.2,0,4.6,6,Sunny
2862,8,2026-05-17,34.6,38.0,46,2,1007.5,6.9,71,0,4,Partly Cloudy
2863,8,2026-05-18,35.7,35.4,25,17.6,1015.1,7.3,100,1.5,6,Thunderstorm
2864,8,2026-05-19,36.2,36.9,67,11.9,1006.9,8.2,11,8.8,8,Sunny
2865,8,2026-05-20,35.5,35.8,23,13.7,1019.7,9.7,32,2.2,6,Partly Cloudy
2866,8,2026-05-21,36.7,38.6,35,11.5,1014.5,8.6,74,8.1,7,Partly Cloudy
2867,8,2026-05-22,32.8,31.9,43,8.5,1018.5,8.1,57,1.0,7,Sunny
2868,8,2026-05-23,36.3,35.5,28,12.8,1016.6,8.2,42,6.4,5,Clear
2869,8,2026-05-24,32.7,34.6,59,10.4,1012.3,11.7,54,0,7,Cloudy
2870,8,2026-05-25,34.7,34.0,47,12.2,1008.7,8.0,67,0,5,Partly Cloudy
2871,8,2026-05-26,36.0,37.4,56,9.2,1003.2,9.1,27,0,4,Partly Cloudy
2872,8,2026-05-27,35.7,37.6,68,7.1,1016.0,7.2,25,0,9,Thunderstorm
2873,8,2026-05-28,36.7,39.7,25,9.5,1019.6,7.6,78,9.1,8,Foggy
2874,8,2026-05-29,37.2,40.2,40,13.1,1002.5,4.7,45,8.3,8,Sunny
2875,8,2026-05-30,32.8,34.4,50,15.9,1016.8,7.4,40,0,8,Light Rain
2876,8,2026-05-31,35.8,36.7,49,6.7,1016.5,8.9,62,0,7,Sunny
2877,8,2026-06-01,34.3,33.7,42,4.5,1011.5,13.0,58,2.5,9,Sunny
2878,8,2026-06-02,33.2,32.6,43,14.6,1020.8,9.4,81,0.8,5,Sunny
2879,8,2026-06-03,30.4,32.5,59,2.3,1003.7,12.6,60,6.4,4,Light Rain
2880,8,2026-06-04,30.9,33.5,63,9.0,1008.1,12.6,87,0.8,6,Partly Cloudy
2881,8,2026-06-05,29.5,30.8,15,5.0,1011.8,7.3,24,15.1,7,Partly Cloudy
2882,8,2026-06-06,31.3,30.1,43,13.9,1021.0,6.3,18,5.4,4,Partly Cloudy
2883,8,2026-06-07,30.4,30.1,48,9.7,1012.0,9.4,50,2.7,5,Sunny
2884,8,2026-06-08,30.6,29.6,35,8.4,1008.2,12.4,52,2.3,5,Cloudy
2885,8,2026-06-09,32.1,31.0,34,15.5,1012.3,7.6,69,5.7,3,Sunny
2886,8,2026-06-10,30.3,32.2,18,13.8,1016.6,4.7,28,2.2,7,Sunny
2887,8,2026-06-11,33.3,36.2,33,7.9,1027.2,8.6,36,0,7,Sunny
2888,8,2026-06-12,32.8,34.8,52,13.8,1009.5,11.2,65,0.9,3,Partly Cloudy
2889,8,2026-06-13,33.8,32.9,40,3.4,1023.4,9.7,45,15.3,5,Sunny
2890,8,2026-06-14,32.0,31.8,59,3.5,1009.8,6.4,84,0,5,Light Rain
2891,8,2026-06-15,31.3,34.1,35,12.9,1015.6,5.3,51,6.3,7,Clear
2892,8,2026-06-16,32.0,30.9,26,6.4,1001.4,8.8,2,0,9,Light Rain
2893,8,2026-06-17,34.4,37.8,69,9.6,1005.8,7.9,46,0,3,Sunny
2894,8,2026-06-18,32.5,32.4,55,20.5,1004.8,11.5,40,0,3,Sunny
2895,8,2026-06-19,33.3,32.9,41,12.3,1018.1,11.4,42,0.4,7,Foggy
2896,8,2026-06-20,30.9,29.6,48,8.7,1013.2,9.4,62,10.3,6,Partly Cloudy
2897,8,2026-06-21,32.2,33.2,40,19.5,1008.4,6.0,19,0,5,Light Rain
2898,8,2026-06-22,33.7,34.7,59,18.1,1020.1,7.6,73,0,2,Cloudy
2899,8,2026-06-23,31.2,31.1,33,21.2,1013.5,13.2,94,0,6,Foggy
2900,8,2026-06-24,32.1,31.4,15,12.0,1004.7,3.7,31,0,4,Partly Cloudy
2901,8,2026-06-25,32.3,34.0,52,14.9,1015.6,9.2,47,5.1,4,Partly Cloudy
2902,8,2026-06-26,33.5,34.6,55,11.1,996.6,8.8,70,0,5,Sunny
2903,8,2026-06-27,30.6,31.4,40,14.5,1005.3,9.9,62,4.4,4,Sunny
2904,8,2026-06-28,33.4,33.2,62,16.7,1014.1,5.2,34,0,2,Thunderstorm
2905,8,2026-06-29,29.9,31.1,54,14.9,1021.3,6.5,52,0,4,Light Rain
2906,8,2026-06-30,29.6,29.8,44,8.2,1018.2,7.3,61,0,8,Partly Cloudy
2907,8,2026-07-01,26.7,27.7,59,21.7,1013.1,4.2,48,10.5,9,Sunny
2908,8,2026-07-02,29.9,31.8,58,9.1,1007.2,13.8,43,0.2,7,Partly Cloudy
2909,8,2026-07-03,25.5,29.0,64,10.2,1019.3,8.0,64,9.3,6,Cloudy
2910,8,2026-07-04,29.5,30.4,69,11.7,1014.1,13.0,74,10.4,5,Thunderstorm
2911,8,2026-07-05,26.5,29.0,62,16.8,1011.5,8.2,3,0,5,Light Rain
2912,8,2026-07-06,26.5,25.1,58,10.6,1003.3,4.3,76,0,7,Sunny
2913,8,2026-07-07,27.6,29.6,58,22.5,1011.2,8.5,40,11.3,5,Thunderstorm
2914,8,2026-07-08,30.3,32.9,72,19.5,1012.9,10.3,71,0,4,Cloudy
2915,8,2026-07-09,29.9,29.0,68,5.8,1008.0,10.6,45,0,4,Sunny
2916,8,2026-07-10,29.2,31.2,67,16.3,1003.2,7.4,66,0.4,5,Sunny
2917,8,2026-07-11,25.6,26.2,88,7.5,1018.3,6.4,100,11.7,5,Cloudy
2918,8,2026-07-12,29.4,31.4,72,10.7,1014.5,8.5,57,0.5,6,Sunny
2919,8,2026-07-13,26.3,26.2,58,5.2,1009.2,5.3,42,2.3,5,Cloudy
2920,8,2026-07-14,30.2,29.3,61,11.0,1006.2,7.5,22,13.4,4,Sunny
2921,9,2025-07-15,28.8,31.7,66,2,1009.4,10.9,30,0,6,Cloudy
2922,9,2025-07-16,28.9,28.6,81,10.0,1000.9,10.2,0,7.1,4,Sunny
2923,9,2025-07-17,25.3,26.5,46,12.8,1005.2,10.6,58,3.9,6,Partly Cloudy
2924,9,2025-07-18,26.1,26.0,92,4.4,1013.6,9.9,51,0.9,5,Light Rain
2925,9,2025-07-19,29.4,32.1,85,2.5,1019.7,8.1,12,2.9,8,Sunny
2926,9,2025-07-20,28.1,27.2,71,14.5,1010.8,8.2,69,3.7,8,Sunny
2927,9,2025-07-21,25.0,26.4,55,11.9,1005.9,7.9,32,13.2,4,Sunny
2928,9,2025-07-22,28.2,30.5,92,5.7,1010.2,7.7,27,2.9,4,Clear
2929,9,2025-07-23,27.8,31.2,33,8.5,1010.1,6.3,75,6.7,7,Partly Cloudy
2930,9,2025-07-24,25.4,28.6,46,16.6,1019.3,8.5,14,19.5,6,Light Rain
2931,9,2025-07-25,26.5,27.9,42,8.5,1007.9,6.8,76,4.9,3,Sunny
2932,9,2025-07-26,29.5,32.1,78,9.1,1006.5,11.0,53,4.4,2,Sunny
2933,9,2025-07-27,25.0,27.1,65,9.2,1017.8,8.9,65,0,5,Sunny
2934,9,2025-07-28,25.7,26.8,57,18.6,1014.2,9.0,19,1.7,2,Light Rain
2935,9,2025-07-29,29.2,28.8,86,14.0,1013.6,5.2,0,0,3,Sunny
2936,9,2025-07-30,25.3,27.3,59,4.6,1014.8,4.2,32,7.4,4,Partly Cloudy
2937,9,2025-07-31,24.8,25.7,53,21.7,1013.3,6.7,20,6.3,3,Sunny
2938,9,2025-08-01,26.5,25.8,74,26.0,1023.7,8.6,73,0,8,Heavy Rain
2939,9,2025-08-02,24.5,24.7,66,14.1,1017.4,15.2,0,15.2,5,Heavy Rain
2940,9,2025-08-03,25.4,28.7,70,11.9,1014.7,14.5,17,4.1,5,Foggy
2941,9,2025-08-04,27.3,30.8,35,14.1,1010.5,13.2,43,0,7,Sunny
2942,9,2025-08-05,24.2,25.0,69,11.8,1005.3,11.8,73,7.1,8,Cloudy
2943,9,2025-08-06,28.4,27.2,69,2.9,1015.4,7.3,68,1.2,6,Partly Cloudy
2944,9,2025-08-07,24.7,28.2,56,16.2,1016.4,7.5,65,5.5,2,Sunny
2945,9,2025-08-08,24.2,26.6,66,9.2,1009.2,7.6,45,0,9,Light Rain
2946,9,2025-08-09,27.6,29.8,66,11.6,1009.1,5.8,36,6.6,6,Foggy
2947,9,2025-08-10,23.7,25.9,70,12.2,1012.1,13.2,31,0,1,Sunny
2948,9,2025-08-11,24.9,25.4,54,12.2,1008.5,7.2,67,0,4,Sunny
2949,9,2025-08-12,24.6,23.6,37,10.8,1004.0,6.0,40,1.3,7,Partly Cloudy
2950,9,2025-08-13,23.6,27.0,54,9.1,1007.4,10.3,26,0.3,9,Sunny
2951,9,2025-08-14,25.3,27.1,50,11.1,1008.5,8.0,40,9.1,4,Partly Cloudy
2952,9,2025-08-15,26.7,30.2,39,7.1,1006.6,7.9,58,3.5,4,Clear
2953,9,2025-08-16,24.6,27.1,80,13.6,1004.8,6.8,77,0,4,Sunny
2954,9,2025-08-17,27.0,25.6,59,15.4,1017.9,6.7,68,0,0,Heavy Rain
2955,9,2025-08-18,27.4,29.3,59,9.4,1017.4,9.2,74,0,2,Light Rain
2956,9,2025-08-19,25.5,26.3,57,17.8,1010.6,4.0,54,7.7,3,Cloudy
2957,9,2025-08-20,24.7,26.0,47,17.4,1011.2,8.9,29,3.3,6,Sunny
2958,9,2025-08-21,24.0,24.3,73,12.2,1006.5,8.1,26,0,2,Sunny
2959,9,2025-08-22,26.5,28.1,71,9.9,1013.3,12.1,27,13.0,3,Cloudy
2960,9,2025-08-23,25.3,24.2,68,17.4,1013.5,10.4,48,4.6,5,Sunny
2961,9,2025-08-24,27.5,28.3,66,19.2,1012.8,13.1,65,12.5,4,Light Rain
2962,9,2025-08-25,27.6,27.0,46,11.5,1006.1,7.0,44,7.8,10,Partly Cloudy
2963,9,2025-08-26,25.5,28.0,57,11.4,1018.6,9.2,9,8.0,5,Sunny
2964,9,2025-08-27,27.8,27.1,35,7.9,1023.7,5.0,59,10.4,3,Sunny
2965,9,2025-08-28,25.8,26.1,37,21.0,1026.6,13.2,57,0,5,Sunny
2966,9,2025-08-29,24.0,24.6,58,19.4,1005.8,7.7,25,6.7,5,Sunny
2967,9,2025-08-30,27.3,29.9,57,6.9,1022.1,7.9,44,11.0,6,Sunny
2968,9,2025-08-31,25.7,26.9,97,20.0,1014.6,12.1,20,13.8,9,Sunny
2969,9,2025-09-01,25.2,25.9,66,10.9,1013.7,11.9,77,0,2,Foggy
2970,9,2025-09-02,26.2,25.9,67,8.5,1012.5,8.9,52,7.0,3,Cloudy
2971,9,2025-09-03,26.0,26.5,60,10.3,1011.5,12.0,15,0.6,4,Heavy Rain
2972,9,2025-09-04,28.3,27.6,49,15.8,1008.9,10.7,28,0,5,Sunny
2973,9,2025-09-05,24.1,26.7,54,7.4,1014.1,6.3,73,6.8,7,Partly Cloudy
2974,9,2025-09-06,26.6,27.0,64,16.2,1011.0,9.6,29,0,6,Partly Cloudy
2975,9,2025-09-07,27.2,28.6,43,3.4,1007.6,9.7,62,7.6,6,Cloudy
2976,9,2025-09-08,26.9,28.9,59,18.3,1010.0,6.5,61,6.0,5,Cloudy
2977,9,2025-09-09,26.7,25.4,64,9.7,1006.8,8.8,48,7.1,2,Cloudy
2978,9,2025-09-10,23.5,26.1,54,7.7,1010.5,14.0,45,6.7,7,Thunderstorm
2979,9,2025-09-11,24.5,25.6,84,18.3,1014.8,9.3,39,9.4,0,Sunny
2980,9,2025-09-12,25.4,24.2,68,11.9,1002.3,10.8,56,0,4,Sunny
2981,9,2025-09-13,25.5,27.9,38,19.3,1007.0,11.8,26,0,2,Cloudy
2982,9,2025-09-14,26.2,25.1,44,5.3,1014.6,9.3,46,9.2,5,Foggy
2983,9,2025-09-15,26.5,26.0,75,20.1,1018.4,8.2,36,0,7,Partly Cloudy
2984,9,2025-09-16,28.1,27.1,54,9.4,1012.6,7.6,36,10.5,8,Sunny
2985,9,2025-09-17,25.3,28.6,89,14.6,1017.9,5.5,53,4.5,6,Thunderstorm
2986,9,2025-09-18,23.9,27.0,59,5.9,1011.2,8.2,57,0,6,Partly Cloudy
2987,9,2025-09-19,24.0,26.0,94,3.4,1019.8,6.5,43,0,2,Clear
2988,9,2025-09-20,26.5,29.2,33,17.0,1008.8,7.9,46,9.9,7,Sunny
2989,9,2025-09-21,26.7,27.9,78,7.6,1017.0,11.7,34,0.6,3,Foggy
2990,9,2025-09-22,24.5,23.9,34,5.6,1020.6,6.1,44,3.4,4,Partly Cloudy
2991,9,2025-09-23,24.3,23.4,55,19.2,1004.8,7.1,30,0,9,Heavy Rain
2992,9,2025-09-24,27.9,29.9,59,7.6,1005.2,6.4,63,9.5,5,Partly Cloudy
2993,9,2025-09-25,23.9,23.1,70,13.1,1004.6,10.4,28,6.7,7,Cloudy
2994,9,2025-09-26,23.6,23.4,74,13.5,1005.1,12.0,53,11.3,6,Foggy
2995,9,2025-09-27,24.8,27.3,50,10.8,1006.3,10.0,35,16.0,7,Cloudy
2996,9,2025-09-28,27.6,29.8,63,17.2,999.4,13.6,55,1.6,3,Partly Cloudy
2997,9,2025-09-29,25.7,27.0,51,5.5,1015.8,7.8,29,0,9,Sunny
2998,9,2025-09-30,24.2,25.8,93,18.9,1011.8,4.3,59,0,1,Sunny
2999,9,2025-10-01,28.7,30.6,36,9.0,1006.0,10.4,74,4.7,5,Partly Cloudy
3000,9,2025-10-02,28.8,28.7,49,21.0,1023.9,6.7,61,0,8,Thunderstorm
3001,9,2025-10-03,26.1,29.1,62,18.5,1009.8,7.8,67,0,8,Partly Cloudy
3002,9,2025-10-04,28.3,29.5,58,4.1,1015.1,7.9,73,0,10,Thunderstorm
3003,9,2025-10-05,27.5,29.2,48,7.0,1009.2,8.0,35,3.1,3,Light Rain
3004,9,2025-10-06,24.7,23.5,45,4.3,1021.6,10.6,40,0,4,Sunny
3005,9,2025-10-07,25.4,24.9,61,19.6,1009.8,9.4,4,0,2,Cloudy
3006,9,2025-10-08,28.9,29.7,42,21.7,1020.4,13.0,60,6.2,5,Light Rain
3007,9,2025-10-09,25.6,25.1,65,16.2,1005.2,8.8,26,3.3,8,Sunny
3008,9,2025-10-10,25.2,24.4,40,10.8,1001.7,10.1,45,7.9,8,Sunny
3009,9,2025-10-11,25.8,28.0,41,3.2,1009.4,12.8,51,0,9,Foggy
3010,9,2025-10-12,26.9,26.5,51,8.9,1000.9,10.6,90,0,6,Cloudy
3011,9,2025-10-13,27.2,29.1,37,19.9,1013.4,9.7,58,0,7,Foggy
3012,9,2025-10-14,28.8,31.8,55,6.1,1010.2,5.4,0,3.1,3,Sunny
3013,9,2025-10-15,26.1,29.5,36,16.6,1012.4,4.8,29,2.2,4,Partly Cloudy
3014,9,2025-10-16,25.9,29.1,60,10.5,1013.6,9.9,83,0,5,Sunny
3015,9,2025-10-17,28.2,31.7,49,9.5,1007.3,12.9,60,4.3,5,Partly Cloudy
3016,9,2025-10-18,27.1,28.4,50,12.4,1012.3,10.8,50,0,6,Light Rain
3017,9,2025-10-19,25.4,28.7,69,24.4,1004.7,10.0,27,4.5,6,Cloudy
3018,9,2025-10-20,27.0,27.1,47,10.0,1004.3,12.3,63,6.9,6,Sunny
3019,9,2025-10-21,27.9,30.5,42,7.1,1008.5,10.2,16,7.7,6,Cloudy
3020,9,2025-10-22,24.7,27.4,51,9.2,997.2,8.7,100,2.1,8,Sunny
3021,9,2025-10-23,28.5,27.4,57,9.8,1000.9,6.3,29,4.0,5,Foggy
3022,9,2025-10-24,25.6,27.1,32,7.7,1006.6,10.4,10,0,6,Sunny
3023,9,2025-10-25,25.9,27.3,25,14.1,1014.7,6.6,80,6.0,5,Partly Cloudy
3024,9,2025-10-26,26.0,27.5,18,3.8,1011.2,6.7,39,0,4,Sunny
3025,9,2025-10-27,27.2,28.2,54,7.2,999.0,12.5,90,0.2,6,Cloudy
3026,9,2025-10-28,27.0,26.8,55,2,1015.5,9.2,58,7.0,3,Sunny
3027,9,2025-10-29,29.1,28.7,50,14.7,1014.6,7.4,0,0,3,Sunny
3028,9,2025-10-30,25.1,25.2,50,19.6,1007.5,10.4,35,0,6,Partly Cloudy
3029,9,2025-10-31,28.1,29.1,48,12.0,1005.9,10.5,87,0.4,5,Clear
3030,9,2025-11-01,23.4,25.5,46,20.2,1027.0,9.8,35,10.8,4,Cloudy
3031,9,2025-11-02,22.1,23.5,72,7.7,999.0,8.9,17,0,6,Sunny
3032,9,2025-11-03,22.8,25.3,20,9.3,1008.7,11.1,46,2.1,2,Clear
3033,9,2025-11-04,23.7,23.0,47,2,998.3,12.8,65,1.5,4,Sunny
3034,9,2025-11-05,22.8,25.9,54,13.3,1016.3,9.8,26,6.1,3,Sunny
3035,9,2025-11-06,24.1,24.1,55,7.9,1023.8,12.8,48,1.8,4,Cloudy
3036,9,2025-11-07,21.9,24.2,52,18.4,1011.9,8.7,27,0,7,Cloudy
3037,9,2025-11-08,21.9,22.5,38,15.9,999.8,14.5,12,0,2,Sunny
3038,9,2025-11-09,24.6,25.6,70,12.3,997.5,10.3,92,3.7,8,Partly Cloudy
3039,9,2025-11-10,24.0,24.9,27,13.5,1005.3,9.4,56,10.7,4,Light Rain
3040,9,2025-11-11,21.9,21.7,50,6.5,1006.5,9.9,90,0,3,Cloudy
3041,9,2025-11-12,25.5,24.9,52,2.4,1013.9,12.2,91,1.4,6,Thunderstorm
3042,9,2025-11-13,21.7,20.6,39,12.4,1013.8,6.7,100,0,6,Sunny
3043,9,2025-11-14,26.4,27.4,48,13.6,1019.2,8.8,88,6.7,3,Heavy Rain
3044,9,2025-11-15,23.4,26.0,43,16.2,1001.0,8.9,40,9.5,0,Cloudy
3045,9,2025-11-16,24.4,23.3,62,11.3,997.7,7.9,20,6.1,3,Sunny
3046,9,2025-11-17,23.8,27.2,38,7.7,1008.0,10.5,49,1.8,6,Partly Cloudy
3047,9,2025-11-18,24.9,23.7,30,11.7,995.5,6.2,89,0,3,Cloudy
3048,9,2025-11-19,25.3,25.6,33,16.7,1007.7,10.4,85,0,5,Sunny
3049,9,2025-11-20,23.2,25.1,77,19.3,1009.2,7.5,60,0,5,Clear
3050,9,2025-11-21,23.6,23.8,44,4.4,1010.5,11.6,17,0,5,Foggy
3051,9,2025-11-22,24.1,26.0,15,13.9,993.4,9.0,0,2.0,7,Heavy Rain
3052,9,2025-11-23,26.2,29.3,35,17.1,1010.7,8.6,74,2.5,6,Partly Cloudy
3053,9,2025-11-24,25.7,27.5,64,6.4,1007.5,11.0,59,0,4,Light Rain
3054,9,2025-11-25,23.4,23.2,59,8.6,1008.6,8.1,49,0,7,Light Rain
3055,9,2025-11-26,22.9,23.6,45,16.4,1019.3,9.8,44,10.9,5,Cloudy
3056,9,2025-11-27,21.5,23.6,63,8.4,1002.0,7.3,31,1.7,8,Partly Cloudy
3057,9,2025-11-28,21.6,22.3,50,8.3,1012.0,8.5,75,0,3,Sunny
3058,9,2025-11-29,24.2,27.3,58,9.2,1009.1,7.5,33,0,4,Light Rain
3059,9,2025-11-30,21.7,24.8,46,10.9,1011.7,10.7,95,0,5,Thunderstorm
3060,9,2025-12-01,19.6,22.2,45,9.4,1000.0,8.7,52,0.3,4,Partly Cloudy
3061,9,2025-12-02,19.7,20.9,34,8.1,1012.5,11.0,29,3.5,2,Clear
3062,9,2025-12-03,23.3,23.8,55,10.7,1011.7,10.0,93,5.0,7,Heavy Rain
3063,9,2025-12-04,21.4,22.3,60,16.3,1012.9,5.2,46,0,5,Sunny
3064,9,2025-12-05,19.4,20.3,40,20.7,1014.0,12.9,77,0,7,Clear
3065,9,2025-12-06,19.8,22.7,24,13.1,1012.2,10.6,49,11.8,4,Sunny
3066,9,2025-12-07,20.1,22.9,50,6.6,1017.8,5.7,51,1.3,5,Heavy Rain
3067,9,2025-12-08,20.2,22.5,39,9.5,1020.9,9.8,70,1.6,3,Light Rain
3068,9,2025-12-09,18.8,17.7,43,16.4,1003.3,8.5,34,2.5,6,Thunderstorm
3069,9,2025-12-10,20.5,19.5,46,14.4,1013.6,11.6,21,7.0,3,Light Rain
3070,9,2025-12-11,22.0,25.3,43,15.2,1008.6,6.5,61,13.9,5,Partly Cloudy
3071,9,2025-12-12,23.4,24.3,49,12.6,1013.0,6.6,37,0,7,Sunny
3072,9,2025-12-13,18.7,19.5,48,13.7,1018.2,7.4,24,0,3,Sunny
3073,9,2025-12-14,18.6,18.4,53,8.1,1014.2,14.6,35,4.8,3,Thunderstorm
3074,9,2025-12-15,21.6,22.5,18,5.1,1010.3,10.9,92,0,4,Sunny
3075,9,2025-12-16,21.8,22.2,56,11.7,1017.0,8.2,44,0,2,Foggy
3076,9,2025-12-17,23.5,26.4,25,5.0,1008.2,15.8,0,0,5,Clear
3077,9,2025-12-18,23.4,22.1,35,8.6,1020.5,9.1,31,5.8,5,Light Rain
3078,9,2025-12-19,19.3,22.0,41,5.7,1000.7,6.4,24,0,4,Sunny
3079,9,2025-12-20,23.3,25.9,51,15.2,1014.6,7.0,45,1.0,5,Cloudy
3080,9,2025-12-21,19.1,19.4,61,15.3,1000.2,10.3,9,1.4,6,Sunny
3081,9,2025-12-22,22.8,24.4,41,13.7,1016.3,8.7,58,0.9,9,Sunny
3082,9,2025-12-23,18.7,22.2,62,19.1,999.9,12.8,84,0,9,Light Rain
3083,9,2025-12-24,18.7,18.4,77,9.8,1006.8,11.5,41,0,3,Heavy Rain
3084,9,2025-12-25,21.5,24.4,43,6.8,1007.2,9.0,25,0,2,Partly Cloudy
3085,9,2025-12-26,21.1,20.1,57,7.2,999.2,9.4,56,7.2,8,Thunderstorm
3086,9,2025-12-27,21.4,24.2,72,15.7,1014.2,10.6,28,0,5,Cloudy
3087,9,2025-12-28,21.1,23.2,38,15.9,1012.9,9.2,12,0,4,Cloudy
3088,9,2025-12-29,22.7,22.5,16,7.0,1010.9,8.0,25,5.1,2,Partly Cloudy
3089,9,2025-12-30,19.9,22.1,67,5.6,1010.4,6.0,58,4.0,4,Sunny
3090,9,2025-12-31,20.2,20.9,52,16.0,1004.5,6.2,79,0,3,Foggy
3091,9,2026-01-01,19.3,19.5,15,11.3,1001.5,8.8,31,0,5,Light Rain
3092,9,2026-01-02,19.8,20.8,32,7.2,1011.2,10.7,28,2.7,4,Sunny
3093,9,2026-01-03,19.7,22.5,43,2.9,1011.1,12.4,42,0,7,Partly Cloudy
