AQIID,CityID,Date,AQI,AQICategory,PM2_5,PM10,CO_mg_m3,NO2_ug_m3,SO2_ug_m3,O3_ug_m3
2815,8,2026-03-31,160,Poor,87.7,139.8,1.05,28.9,7.1,22.8
2816,8,2026-04-01,169,Poor,83.2,131.7,1.91,40.4,7.3,26.2
2817,8,2026-04-02,113,Poor,62.6,103.1,1.65,59.4,16.5,24.2
2818,8,2026-04-03,187,Poor,77.3,112.0,0.98,18.5,11.6,40.4
2819,8,2026-04-04,121,Poor,51.3,83.8,0.53,34.5,24.1,24.8
2820,8,2026-04-05,139,Poor,62.7,92.2,0.98,17.9,20.5,22.9
2821,8,2026-04-06,164,Poor,82.8,121.0,1.07,40.2,7.0,49.1
2822,8,2026-04-07,158,Poor,84.2,127.1,1.03,39.4,6.3,19.6
2823,8,2026-04-08,173,Poor,84.2,140.6,0.45,33.6,12.5,27.6
2824,8,2026-04-09,107,Poor,60.4,92.7,0.63,35.1,8.3,28.1
2825,8,2026-04-10,57,Moderate,24.1,38.1,1.02,27.1,13.4,31.0
2826,8,2026-04-11,186,Poor,93.9,161.8,1.09,33.2,22.3,16.8
2827,8,2026-04-12,165,Poor,98.2,157.9,0.88,44.4,7.8,29.6
2828,8,2026-04-13,132,Poor,68.1,122.2,1.53,43.2,23.2,41.9
2829,8,2026-04-14,200,Poor,107.1,153.1,0.69,33.6,14.4,19.2
2830,8,2026-04-15,133,Poor,70.0,123.3,0.81,48.6,5.3,41.2
2831,8,2026-04-16,178,Poor,72.1,121.0,0.89,14.1,16.4,29.6
2832,8,2026-04-17,158,Poor,78.3,118.1,0.2,31.5,15.0,28.0
2833,8,2026-04-18,148,Poor,71.3,126.0,1.39,19.2,13.5,42.6
2834,8,2026-04-19,181,Poor,107.5,185.0,1.31,22.6,14.1,40.5
2835,8,2026-04-20,165,Poor,72.4,116.8,0.65,27.5,10.7,24.1
2836,8,2026-04-21,71,Moderate,33.1,54.3,1.7,21.6,4.4,46.0
2837,8,2026-04-22,185,Poor,82.4,145.1,1.05,53.0,8.6,22.5
2838,8,2026-04-23,180,Poor,76.8,113.2,0.86,39.3,8.8,36.2
2839,8,2026-04-24,118,Poor,51.8,91.8,1.11,40.2,6.8,32.9
2840,8,2026-04-25,103,Poor,47.5,84.1,1.89,34.6,5.7,27.8
2841,8,2026-04-26,154,Poor,65.0,100.8,1.54,27.6,8.9,26.1
2842,8,2026-04-27,192,Poor,105.0,180.2,1.25,29.5,11.3,48.3
2843,8,2026-04-28,198,Poor,116.2,181.3,0.94,34.0,4.3,35.7
2844,8,2026-04-29,147,Poor,71.1,114.3,0.56,24.2,14.1,33.6
2845,8,2026-04-30,125,Poor,55.8,97.5,1.06,37.8,11.6,40.1
2846,8,2026-05-01,190,Poor,96.6,142.0,0.8,22.4,10.8,12.0
2847,8,2026-05-02,168,Poor,68.2,105.1,1.05,19.4,15.2,10.3
2848,8,2026-05-03,181,Poor,96.5,155.8,0.9,24.3,18.0,31.7
2849,8,2026-05-04,118,Poor,68.1,102.0,1.33,44.1,4.9,42.2
2850,8,2026-05-05,89,Moderate,50.7,84.7,1.71,32.2,1.9,14.7
2851,8,2026-05-06,249,Unhealthy,136.7,195.5,1.31,36.6,10.6,14.5
2852,8,2026-05-07,100,Moderate,44.8,63.4,1.27,21.5,5.5,25.6
2853,8,2026-05-08,166,Poor,73.8,108.2,0.97,23.9,11.2,41.7
2854,8,2026-05-09,100,Moderate,56.4,84.2,0.45,47.8,5.6,6.7
2855,8,2026-05-10,178,Poor,76.4,134.4,0.9,38.3,6.3,23.2
2856,8,2026-05-11,152,Poor,87.9,127.2,0.2,24.2,8.6,24.6
2857,8,2026-05-12,172,Poor,69.5,109.9,0.77,26.4,9.0,25.3
2858,8,2026-05-13,148,Poor,72.8,127.2,0.57,26.9,10.7,18.6
2859,8,2026-05-14,163,Poor,66.3,99.6,1.96,11.5,6.9,37.9
2860,8,2026-05-15,153,Poor,77.0,118.2,1.07,44.3,6.4,14.0
2861,8,2026-05-16,175,Poor,75.4,115.3,0.79,28.3,13.9,35.6
2862,8,2026-05-17,130,Poor,58.5,103.8,1.72,40.0,11.7,32.5
2863,8,2026-05-18,128,Poor,55.1,83.4,0.46,28.4,8.1,27.4
2864,8,2026-05-19,94,Moderate,56.1,98.9,0.61,18.8,14.2,15.3
2865,8,2026-05-20,163,Poor,68.1,111.3,1.1,44.2,16.3,27.2
2866,8,2026-05-21,144,Poor,71.9,119.5,1.42,41.8,7.5,33.2
2867,8,2026-05-22,161,Poor,65.6,98.7,1.22,28.7,5.3,11.2
2868,8,2026-05-23,169,Poor,83.0,128.4,1.09,46.6,12.3,36.8
2869,8,2026-05-24,158,Poor,68.4,99.9,0.68,16.6,10.3,6.1
2870,8,2026-05-25,181,Poor,86.4,122.9,0.4,36.7,17.4,20.4
2871,8,2026-05-26,91,Moderate,38.1,55.7,0.69,41.7,14.2,19.0
2872,8,2026-05-27,149,Poor,68.5,110.8,1.48,22.7,13.5,26.3
2873,8,2026-05-28,144,Poor,75.0,117.0,1.54,21.1,14.5,20.7
2874,8,2026-05-29,182,Poor,97.2,159.3,0.95,45.8,10.0,15.7
2875,8,2026-05-30,122,Poor,57.8,102.1,1.19,35.6,9.1,27.2
2876,8,2026-05-31,170,Poor,70.8,118.9,1.47,47.3,12.8,26.5
2877,8,2026-06-01,167,Poor,81.2,133.0,1.15,37.7,9.2,41.5
2878,8,2026-06-02,194,Poor,95.4,163.2,1.43,37.7,11.9,34.4
2879,8,2026-06-03,141,Poor,83.6,150.4,1.08,28.0,6.4,21.0
2880,8,2026-06-04,190,Poor,95.5,141.8,1.59,47.2,14.8,26.6
2881,8,2026-06-05,213,Unhealthy,94.8,151.4,1.25,27.2,8.2,37.9
2882,8,2026-06-06,176,Poor,79.3,126.8,1.55,26.4,14.6,47.4
2883,8,2026-06-07,129,Poor,55.8,90.0,0.3,49.8,5.3,20.7
2884,8,2026-06-08,211,Unhealthy,108.5,157.1,0.97,66.4,12.1,51.0
2885,8,2026-06-09,149,Poor,63.4,96.0,1.59,50.0,12.1,23.4
2886,8,2026-06-10,217,Unhealthy,118.5,186.1,1.08,41.0,16.0,25.0
2887,8,2026-06-11,193,Poor,111.4,158.2,1.65,42.9,8.4,34.2
2888,8,2026-06-12,217,Unhealthy,101.2,161.3,1.02,29.9,24.1,21.2
2889,8,2026-06-13,158,Poor,76.7,125.0,1.1,24.3,11.4,19.9
2890,8,2026-06-14,200,Poor,115.9,192.9,1.47,59.1,9.2,32.7
2891,8,2026-06-15,227,Unhealthy,102.3,160.0,1.33,30.7,12.0,5.1
2892,8,2026-06-16,132,Poor,63.3,94.6,0.96,45.4,13.7,21.4
2893,8,2026-06-17,157,Poor,77.2,119.3,1.19,23.0,6.4,33.7
2894,8,2026-06-18,180,Poor,103.9,170.0,1.66,37.2,8.6,31.3
2895,8,2026-06-19,132,Poor,56.9,82.0,1.01,45.9,12.8,28.2
2896,8,2026-06-20,118,Poor,62.0,107.5,1.16,25.3,16.7,29.6
2897,8,2026-06-21,201,Unhealthy,89.0,146.7,0.79,24.1,14.8,35.7
2898,8,2026-06-22,146,Poor,62.0,96.1,1.72,41.6,1,29.1
2899,8,2026-06-23,187,Poor,84.6,129.8,0.68,31.5,17.0,30.8
2900,8,2026-06-24,183,Poor,76.2,136.8,1.38,34.4,9.6,13.6
2901,8,2026-06-25,151,Poor,63.9,114.1,0.6,49.5,13.6,5.4
2902,8,2026-06-26,174,Poor,103.2,182.3,1.2,35.5,6.5,31.9
2903,8,2026-06-27,206,Unhealthy,116.3,167.2,0.95,24.0,9.8,29.7
2904,8,2026-06-28,122,Poor,49.1,86.9,1.72,13.2,6.1,27.3
2905,8,2026-06-29,219,Unhealthy,128.7,202.5,0.79,49.7,13.3,29.9
2906,8,2026-06-30,203,Unhealthy,108.2,172.7,1.23,19.1,21.3,33.3
2907,8,2026-07-01,156,Poor,68.6,112.4,1.48,29.3,24.6,15.9
2908,8,2026-07-02,156,Poor,77.3,115.8,1.31,28.6,10.6,34.4
2909,8,2026-07-03,63,Moderate,34.3,48.2,1.19,39.6,7.9,30.6
2910,8,2026-07-04,242,Unhealthy,122.0,198.7,1.14,36.9,14.7,46.4
2911,8,2026-07-05,165,Poor,96.1,157.9,1.11,24.2,16.3,36.3
2912,8,2026-07-06,140,Poor,79.7,127.2,0.75,34.5,8.9,35.0
2913,8,2026-07-07,132,Poor,55.2,92.8,1.56,53.7,6.2,48.9
2914,8,2026-07-08,123,Poor,51.5,75.4,1.16,28.7,10.2,37.7
2915,8,2026-07-09,106,Poor,59.9,98.9,1.19,33.4,10.0,24.7
2916,8,2026-07-10,160,Poor,92.4,153.2,0.85,41.0,21.1,41.8
2917,8,2026-07-11,138,Poor,78.5,141.2,0.72,10.9,5.4,27.0
2918,8,2026-07-12,194,Poor,96.7,164.2,1.49,42.5,10.4,26.1
2919,8,2026-07-13,143,Poor,62.2,96.0,1.32,30.2,15.0,29.7
2920,8,2026-07-14,182,Poor,82.2,143.0,0.58,30.3,11.2,26.5
2921,9,2025-07-15,189,Poor,110.5,162.1,0.52,46.8,21.9,32.8
2922,9,2025-07-16,168,Poor,82.7,142.0,0.79,42.8,15.5,21.4
2923,9,2025-07-17,77,Moderate,38.1,60.5,0.56,33.4,14.2,27.0
2924,9,2025-07-18,130,Poor,59.5,85.5,1.34,33.7,12.9,20.6
2925,9,2025-07-19,200,Poor,83.1,139.9,0.77,34.3,19.3,49.5
2926,9,2025-07-20,95,Moderate,47.0,79.4,1.45,20.5,13.7,38.9
2927,9,2025-07-21,114,Poor,57.6,87.4,1.32,15.2,6.9,13.1
2928,9,2025-07-22,106,Poor,55.1,78.8,1.57,55.0,9.2,13.8
2929,9,2025-07-23,210,Unhealthy,97.0,147.7,1.69,22.1,5.0,39.2
2930,9,2025-07-24,161,Poor,92.5,137.3,1.52,24.8,10.5,27.6
2931,9,2025-07-25,186,Poor,100.6,174.7,0.72,47.8,8.6,28.0
2932,9,2025-07-26,119,Poor,54.6,86.2,0.94,26.7,22.1,15.1
2933,9,2025-07-27,142,Poor,75.5,117.3,1.28,19.5,12.8,35.7
2934,9,2025-07-28,124,Poor,55.8,80.0,1.73,43.9,14.1,32.3
2935,9,2025-07-29,222,Unhealthy,112.4,173.1,1.46,35.4,7.3,24.3
2936,9,2025-07-30,157,Poor,68.9,118.4,1.03,20.5,7.6,35.9
2937,9,2025-07-31,140,Poor,60.1,106.7,1.02,42.3,14.2,14.5
2938,9,2025-08-01,132,Poor,57.4,96.9,0.47,25.2,11.4,29.5
2939,9,2025-08-02,191,Poor,101.6,144.5,1.3,37.5,10.2,28.3
2940,9,2025-08-03,136,Poor,58.7,93.2,1.25,28.7,7.9,27.4
2941,9,2025-08-04,145,Poor,70.7,111.4,2.06,33.2,16.5,25.2
2942,9,2025-08-05,225,Unhealthy,106.8,177.3,1.53,34.9,20.0,22.5
2943,9,2025-08-06,165,Poor,77.2,138.5,1.24,42.2,7.4,19.6
2944,9,2025-08-07,192,Poor,113.6,175.9,0.71,30.1,23.9,17.1
2945,9,2025-08-08,166,Poor,88.7,127.5,0.75,15.6,15.3,23.6
2946,9,2025-08-09,173,Poor,95.8,150.8,1.45,26.3,21.8,41.0
2947,9,2025-08-10,178,Poor,105.7,182.5,0.97,56.7,21.1,33.0
2948,9,2025-08-11,100,Moderate,46.6,82.9,0.52,27.6,10.0,37.0
2949,9,2025-08-12,179,Poor,75.1,125.0,0.31,36.9,8.1,40.1
2950,9,2025-08-13,163,Poor,88.9,142.9,1.12,33.1,9.9,21.2
2951,9,2025-08-14,193,Poor,111.0,189.2,1.69,30.4,13.4,25.9
2952,9,2025-08-15,154,Poor,81.0,128.4,0.58,30.8,8.9,39.5
2953,9,2025-08-16,174,Poor,88.9,142.2,1.19,52.5,10.9,16.0
2954,9,2025-08-17,154,Poor,64.0,101.1,1.06,50.9,9.8,18.5
2955,9,2025-08-18,123,Poor,57.1,90.7,1.14,28.4,6.5,17.5
2956,9,2025-08-19,177,Poor,100.2,161.7,1.41,43.5,13.5,34.0
2957,9,2025-08-20,84,Moderate,39.8,66.1,0.78,24.0,17.1,29.3
2958,9,2025-08-21,148,Poor,84.7,150.7,0.95,53.1,6.1,7.5
2959,9,2025-08-22,111,Poor,56.8,81.6,1.52,18.5,10.1,41.2
2960,9,2025-08-23,186,Poor,103.0,164.4,1.36,23.4,10.0,57.5
2961,9,2025-08-24,131,Poor,70.7,116.4,0.97,24.8,14.9,17.7
2962,9,2025-08-25,196,Poor,105.7,164.1,1.06,37.4,17.3,55.7
2963,9,2025-08-26,218,Unhealthy,99.7,146.9,0.99,29.0,14.2,19.5
2964,9,2025-08-27,117,Poor,60.6,93.2,1.33,39.8,17.7,19.5
2965,9,2025-08-28,176,Poor,72.0,113.0,0.69,46.0,11.4,23.7
2966,9,2025-08-29,145,Poor,65.9,108.9,1.36,38.2,12.6,9.9
2967,9,2025-08-30,109,Poor,47.7,70.7,0.97,42.5,14.8,4.3
2968,9,2025-08-31,178,Poor,73.0,102.3,0.61,46.3,16.5,48.3
2969,9,2025-09-01,188,Poor,81.2,125.0,1.51,54.9,9.3,26.4
2970,9,2025-09-02,137,Poor,66.5,96.3,1.62,35.5,14.1,22.8
2971,9,2025-09-03,156,Poor,87.4,150.2,0.89,46.7,13.3,22.6
2972,9,2025-09-04,181,Poor,93.5,131.5,1.53,29.7,15.6,26.3
2973,9,2025-09-05,148,Poor,82.1,127.2,1.37,39.4,4.6,39.0
2974,9,2025-09-06,175,Poor,94.6,140.1,1.0,19.9,14.5,33.9
2975,9,2025-09-07,187,Poor,108.0,163.2,1.4,24.0,9.5,33.0
2976,9,2025-09-08,184,Poor,90.0,148.3,1.56,43.0,21.9,37.3
2977,9,2025-09-09,177,Poor,95.4,153.5,0.9,38.0,11.5,28.4
2978,9,2025-09-10,122,Poor,48.8,81.8,0.61,32.1,8.3,2
2979,9,2025-09-11,120,Poor,68.8,109.8,0.86,38.1,1,25.4
2980,9,2025-09-12,164,Poor,67.9,113.2,1.36,28.7,13.8,35.0
2981,9,2025-09-13,160,Poor,94.6,155.9,1.22,36.4,14.7,34.9
2982,9,2025-09-14,163,Poor,78.4,130.2,1.09,38.2,1,8.4
2983,9,2025-09-15,127,Poor,69.4,101.2,1.68,50.8,13.0,31.3
2984,9,2025-09-16,212,Unhealthy,106.6,154.4,0.82,32.5,11.8,30.4
2985,9,2025-09-17,131,Poor,66.6,107.9,1.19,35.7,13.4,13.2
2986,9,2025-09-18,254,Unhealthy,119.1,204.4,1.15,28.8,7.3,28.4
2987,9,2025-09-19,194,Poor,105.1,168.9,0.78,40.4,12.0,35.9
2988,9,2025-09-20,153,Poor,78.1,131.2,0.92,51.7,11.5,48.6
2989,9,2025-09-21,170,Poor,86.3,154.3,1.32,34.4,21.2,38.2
2990,9,2025-09-22,162,Poor,95.9,137.9,0.85,13.2,10.2,17.0
2991,9,2025-09-23,181,Poor,102.0,165.0,1.39,43.4,1.5,38.0
2992,9,2025-09-24,153,Poor,85.5,150.9,1.09,37.7,18.7,34.3
2993,9,2025-09-25,168,Poor,88.6,149.0,0.88,57.7,11.5,40.1
2994,9,2025-09-26,193,Poor,79.2,123.5,1.09,32.4,16.7,24.1
2995,9,2025-09-27,127,Poor,61.2,90.1,0.59,28.2,14.8,28.8
2996,9,2025-09-28,166,Poor,68.0,100.5,1.13,30.6,18.5,30.9
2997,9,2025-09-29,155,Poor,80.1,136.1,1.37,36.1,12.0,22.0
2998,9,2025-09-30,191,Poor,96.7,150.5,1.41,47.6,10.0,31.2
2999,9,2025-10-01,179,Poor,81.5,146.7,0.99,14.8,14.3,33.0
3000,9,2025-10-02,110,Poor,45.5,79.4,1.0,33.6,15.7,23.6
3001,9,2025-10-03,155,Poor,75.7,134.2,1.15,33.4,6.4,24.5
3002,9,2025-10-04,154,Poor,75.0,119.3,1.06,41.7,9.3,22.5
3003,9,2025-10-05,175,Poor,70.9,117.9,1.05,38.5,2.1,42.4
3004,9,2025-10-06,149,Poor,84.1,137.8,1.13,33.5,17.7,32.3
3005,9,2025-10-07,168,Poor,73.0,105.5,1.61,34.6,3.9,35.2
3006,9,2025-10-08,192,Poor,92.8,163.3,0.84,21.6,13.8,31.8
3007,9,2025-10-09,139,Poor,76.7,120.3,0.43,37.8,10.9,47.2
3008,9,2025-10-10,172,Poor,100.0,168.2,0.95,40.5,14.6,32.8
3009,9,2025-10-11,147,Poor,79.5,133.4,1.84,23.9,14.2,17.3
3010,9,2025-10-12,189,Poor,78.6,125.8,1.22,29.5,16.3,23.3
3011,9,2025-10-13,165,Poor,82.3,136.2,2.03,24.6,8.3,26.4
3012,9,2025-10-14,199,Poor,115.2,182.5,0.76,40.7,7.7,32.6
3013,9,2025-10-15,218,Unhealthy,129.2,217.8,0.82,38.5,19.6,45.8
3014,9,2025-10-16,207,Unhealthy,114.4,196.1,1.94,27.7,13.0,36.2
3015,9,2025-10-17,171,Poor,102.4,153.8,1.25,23.7,18.2,33.7
3016,9,2025-10-18,139,Poor,83.3,139.7,1.33,42.6,12.7,29.0
3017,9,2025-10-19,139,Poor,81.9,116.1,0.99,56.8,15.1,39.2
3018,9,2025-10-20,189,Poor,96.8,151.9,1.4,39.6,8.1,23.7
3019,9,2025-10-21,138,Poor,61.5,96.3,0.67,38.7,17.3,28.0
3020,9,2025-10-22,150,Poor,73.8,119.2,1.12,29.8,6.3,24.9
3021,9,2025-10-23,233,Unhealthy,108.7,180.8,1.29,77.9,7.2,24.4
3022,9,2025-10-24,249,Unhealthy,105.2,185.6,1.21,34.5,10.9,14.5
3023,9,2025-10-25,132,Poor,56.7,97.9,2.1,27.2,6.5,27.4
3024,9,2025-10-26,159,Poor,69.7,119.6,1.51,50.9,14.4,19.9
3025,9,2025-10-27,188,Poor,98.3,173.5,0.9,21.0,18.4,31.3
3026,9,2025-10-28,153,Poor,82.5,119.2,0.83,41.7,13.6,18.7
3027,9,2025-10-29,202,Unhealthy,85.2,135.3,1.24,41.3,12.0,35.3
3028,9,2025-10-30,167,Poor,90.0,133.2,1.15,39.4,8.9,54.5
3029,9,2025-10-31,144,Poor,71.1,104.0,0.57,46.3,14.2,45.0
3030,9,2025-11-01,249,Unhealthy,148.8,215.5,1.84,44.3,18.8,11.5
3031,9,2025-11-02,185,Poor,80.6,116.6,1.36,21.3,12.2,32.5
3032,9,2025-11-03,250,Unhealthy,127.3,217.1,1.09,38.5,13.3,36.5
3033,9,2025-11-04,190,Poor,93.5,134.2,0.9,31.5,9.5,33.8
3034,9,2025-11-05,287,Unhealthy,159.5,285.2,1.3,30.4,14.5,42.9
3035,9,2025-11-06,180,Poor,76.6,125.8,1.52,61.3,9.2,37.2
3036,9,2025-11-07,132,Poor,54.9,81.8,0.97,58.5,16.9,28.9
3037,9,2025-11-08,295,Unhealthy,142.7,206.2,1.55,42.5,15.4,36.0
3038,9,2025-11-09,217,Unhealthy,111.0,166.8,0.83,37.5,15.4,48.8
3039,9,2025-11-10,249,Unhealthy,105.0,155.5,1.16,30.4,7.6,31.7
3040,9,2025-11-11,272,Unhealthy,160.6,283.2,0.97,59.0,8.5,37.5
3041,9,2025-11-12,202,Unhealthy,94.9,146.8,0.71,54.0,21.8,26.9
3042,9,2025-11-13,277,Unhealthy,138.8,225.3,1.96,30.2,12.8,24.0
3043,9,2025-11-14,260,Unhealthy,121.7,195.8,2.47,14.1,4.8,46.3
3044,9,2025-11-15,222,Unhealthy,90.7,153.7,1.84,44.1,1,18.0
3045,9,2025-11-16,206,Unhealthy,122.7,184.0,0.79,23.4,14.4,46.5
3046,9,2025-11-17,266,Unhealthy,146.6,248.7,1.09,16.6,9.3,32.1
3047,9,2025-11-18,192,Poor,95.6,138.3,0.93,39.4,13.0,33.2
3048,9,2025-11-19,272,Unhealthy,141.9,244.0,1.3,50.5,9.3,25.5
3049,9,2025-11-20,200,Poor,113.1,193.3,1.18,47.5,8.7,10.9
3050,9,2025-11-21,216,Unhealthy,124.6,192.8,0.59,19.6,13.7,28.3
3051,9,2025-11-22,183,Poor,84.4,133.9,0.95,44.7,12.5,34.5
3052,9,2025-11-23,232,Unhealthy,116.0,207.7,1.52,54.5,13.1,20.4
3053,9,2025-11-24,218,Unhealthy,97.3,148.9,0.2,49.5,13.7,21.6
3054,9,2025-11-25,274,Unhealthy,123.2,211.9,0.73,15.9,13.5,18.5
3055,9,2025-11-26,205,Unhealthy,99.3,160.6,1.24,45.0,17.6,17.2
3056,9,2025-11-27,193,Poor,95.4,160.2,0.51,34.7,10.4,45.4
3057,9,2025-11-28,232,Unhealthy,124.3,214.1,0.71,46.3,6.3,16.7
3058,9,2025-11-29,166,Poor,84.4,135.2,1.27,24.9,14.8,40.3
3059,9,2025-11-30,195,Poor,98.1,169.5,0.9,42.6,18.4,20.6
3060,9,2025-12-01,309,Hazardous,141.2,244.8,1.45,26.7,17.7,39.5
3061,9,2025-12-02,212,Unhealthy,111.7,184.2,1.23,30.0,10.7,26.3
3062,9,2025-12-03,185,Poor,85.5,134.9,1.2,39.6,1,18.9
3063,9,2025-12-04,227,Unhealthy,125.9,216.4,1.01,17.5,14.5,3.4
3064,9,2025-12-05,188,Poor,78.5,128.5,0.78,44.5,15.7,37.4
3065,9,2025-12-06,169,Poor,85.0,142.4,0.93,41.3,10.4,23.3
3066,9,2025-12-07,226,Unhealthy,126.9,220.6,1.07,45.6,24.6,17.2
3067,9,2025-12-08,283,Unhealthy,147.6,228.6,0.74,44.0,18.0,22.8
3068,9,2025-12-09,185,Poor,85.3,150.6,1.72,23.5,23.4,17.2
3069,9,2025-12-10,220,Unhealthy,105.2,152.5,0.44,14.0,11.8,19.7
3070,9,2025-12-11,226,Unhealthy,92.3,135.3,1.54,19.6,10.3,23.0
3071,9,2025-12-12,281,Unhealthy,122.8,207.9,1.2,52.9,20.7,31.8
3072,9,2025-12-13,288,Unhealthy,136.4,197.5,1.14,55.6,6.6,18.2
3073,9,2025-12-14,268,Unhealthy,124.9,206.0,1.05,51.1,3.6,41.7
3074,9,2025-12-15,207,Unhealthy,111.9,173.4,1.06,46.4,6.4,27.5
3075,9,2025-12-16,226,Unhealthy,117.3,201.3,1.78,18.8,8.9,16.0
3076,9,2025-12-17,217,Unhealthy,100.4,177.9,1.24,41.1,15.0,36.9
3077,9,2025-12-18,225,Unhealthy,118.4,203.3,0.85,31.8,18.3,24.3
3078,9,2025-12-19,248,Unhealthy,113.3,165.8,1.42,37.4,20.0,25.7
3079,9,2025-12-20,199,Poor,110.8,190.4,1.17,47.5,16.3,16.6
3080,9,2025-12-21,160,Poor,82.0,129.5,1.1,46.5,14.4,22.5
3081,9,2025-12-22,269,Unhealthy,147.8,215.6,1.2,51.0,14.2,15.3
3082,9,2025-12-23,238,Unhealthy,136.1,209.8,1.91,33.6,6.8,29.5
3083,9,2025-12-24,269,Unhealthy,142.5,206.3,1.71,38.8,9.9,38.9
3084,9,2025-12-25,182,Poor,95.9,166.4,1.04,50.2,7.8,36.2
3085,9,2025-12-26,225,Unhealthy,118.9,176.6,0.98,11.5,19.8,13.2
3086,9,2025-12-27,215,Unhealthy,88.3,137.3,0.35,33.4,10.1,19.8
3087,9,2025-12-28,144,Poor,58.2,86.8,1.09,36.4,5.9,19.5
3088,9,2025-12-29,210,Unhealthy,97.7,144.1,0.65,33.8,11.4,17.2
3089,9,2025-12-30,149,Poor,61.3,91.8,1.3,35.0,12.0,19.0
3090,9,2025-12-31,252,Unhealthy,140.9,207.0,1.01,34.5,12.2,32.3
3091,9,2026-01-01,260,Unhealthy,138.9,232.9,1.38,24.7,13.5,44.8
3092,9,2026-01-02,134,Poor,69.8,99.1,1.04,52.5,11.6,46.0
3093,9,2026-01-03,202,Unhealthy,83.7,123.0,0.55,25.8,20.1,32.6
3094,9,2026-01-04,217,Unhealthy,100.9,175.4,0.92,29.6,17.1,18.3
3095,9,2026-01-05,242,Unhealthy,123.9,207.1,0.2,37.4,14.2,23.3
3096,9,2026-01-06,214,Unhealthy,125.2,220.0,1.94,30.9,9.3,24.4
3097,9,2026-01-07,253,Unhealthy,132.6,219.3,1.29,38.3,9.8,29.9
3098,9,2026-01-08,201,Unhealthy,110.8,193.5,1.04,56.2,20.6,34.2
3099,9,2026-01-09,212,Unhealthy,118.6,188.8,1.06,52.6,15.7,32.1
3100,9,2026-01-10,288,Unhealthy,159.4,247.6,0.53,38.6,10.3,26.7
3101,9,2026-01-11,223,Unhealthy,130.7,220.5,0.68,46.6,13.9,32.4
3102,9,2026-01-12,223,Unhealthy,113.3,166.7,1.09,32.5,11.3,23.7
3103,9,2026-01-13,212,Unhealthy,104.1,146.6,1.41,39.3,17.8,12.6
3104,9,2026-01-14,197,Poor,86.4,128.7,0.47,40.5,15.5,20.0
3105,9,2026-01-15,189,Poor,81.5,123.6,1.58,33.9,10.2,31.7
3106,9,2026-01-16,214,Unhealthy,123.2,213.1,1.43,42.6,9.5,26.4
3107,9,2026-01-17,235,Unhealthy,126.7,194.0,0.75,26.1,7.7,9.1
3108,9,2026-01-18,204,Unhealthy,111.2,198.0,0.7,42.6,11.5,30.1
3109,9,2026-01-19,303,Hazardous,181.4,273.4,0.63,35.5,6.0,34.2
3110,9,2026-01-20,189,Poor,111.9,194.8,1.5,23.4,4.6,28.8
3111,9,2026-01-21,179,Poor,78.1,129.1,1.32,27.4,9.9,27.2
3112,9,2026-01-22,283,Unhealthy,149.9,268.4,1.09,43.4,4.5,31.6
3113,9,2026-01-23,206,Unhealthy,116.6,175.5,1.51,19.2,7.5,27.4
3114,9,2026-01-24,199,Poor,109.5,155.9,1.28,22.6,18.3,15.9
3115,9,2026-01-25,184,Poor,107.5,151.9,0.48,62.7,11.9,26.5
3116,9,2026-01-26,218,Unhealthy,90.5,129.5,1.1,47.3,10.6,25.5
3117,9,2026-01-27,159,Poor,92.1,155.2,1.05,17.1,10.1,28.4
3118,9,2026-01-28,180,Poor,74.0,106.9,1.09,35.9,9.8,21.5
3119,9,2026-01-29,211,Unhealthy,97.7,171.1,0.81,38.6,2.5,34.8
3120,9,2026-01-30,247,Unhealthy,105.4,188.6,1.22,32.7,10.1,19.9
3121,9,2026-01-31,234,Unhealthy,120.2,185.7,1.06,26.8,3.9,10.5
3122,9,2026-02-01,203,Unhealthy,102.5,181.9,1.43,39.7,19.7,37.6
3123,9,2026-02-02,194,Poor,78.0,109.2,1.83,20.9,10.8,27.9
3124,9,2026-02-03,109,Poor,63.6,105.4,0.89,55.1,10.0,38.3
3125,9,2026-02-04,141,Poor,70.7,108.2,1.18,55.2,9.3,42.8
3126,9,2026-02-05,148,Poor,61.5,104.7,0.75,30.6,10.1,27.1
3127,9,2026-02-06,238,Unhealthy,104.8,166.1,1.36,53.5,2.9,35.9
3128,9,2026-02-07,122,Poor,72.7,122.8,1.18,65.0,9.9,29.3
3129,9,2026-02-08,181,Poor,102.6,172.0,1.11,39.6,17.2,17.3
3130,9,2026-02-09,102,Poor,52.6,78.0,1.42,31.1,10.4,19.3
3131,9,2026-02-10,187,Poor,85.1,141.8,1.24,7.9,12.4,10.3
3132,9,2026-02-11,188,Poor,80.3,131.3,1.2,13.3,17.6,23.3
3133,9,2026-02-12,176,Poor,104.5,152.3,1.07,35.8,3.7,37.3
3134,9,2026-02-13,170,Poor,94.3,157.7,0.6,64.9,7.8,23.5
3135,9,2026-02-14,139,Poor,74.7,118.4,1.63,36.2,8.2,17.6
3136,9,2026-02-15,200,Poor,116.4,181.9,1.01,23.0,11.4,22.8
3137,9,2026-02-16,141,Poor,67.5,95.3,1.33,40.8,6.8,40.6
3138,9,2026-02-17,162,Poor,80.0,142.5,1.32,13.0,12.3,30.3
3139,9,2026-02-18,68,Moderate,28.8,50.1,1.4,33.6,2.8,30.5
